bv_id,title,message,time,like,uid,name,sex,level,vip
BV1GP4y1T7FP,“高 斯 在 世”,一万播放量三十块，一百万就是三千块，这说明up做了这个题得了三千多块钱。,2022-03-22 18:55:11,1,502221239,良月出山,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,关于一乘一讨论了三千多层楼的一个评论,2022-03-23 00:25:39,0,392893991,半拉子小涛涛,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,所以你写这么多没有用的，有啥意义,2022-03-26 11:31:55,0,443795106,攒一大包星星,男,3,
BV1GP4y1T7FP,“高 斯 在 世”,3000+在看,2022-03-22 16:53:47,0,366644582,安东狼神佐,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,打破666条评论[doge],2022-03-21 22:44:57,0,621927221,雨燕SY,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,"像我这种保送北大的（bushi）觉得此事并不简单[doge]
那么 有请我的b站校友为我作出解答[doge]",2022-03-23 20:52:43,0,517406982,He_nry,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,B站华罗庚,2022-04-08 10:31:42,0,384210801,肉弹葱鸡十年老顾客,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,惊人的播放量,2022-03-26 11:33:35,0,645399923,i夏雨,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,低头看评论的功夫就跟不上了[OK],2022-03-25 22:55:54,0,652165258,我墨曦在找乐子,保密,5,大会员
BV1GP4y1T7FP,“高 斯 在 世”,建议改为 《小题大做》,2022-03-23 15:57:55,0,476498915,请你给李华写封信,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,看完直呼卧槽,2022-03-22 07:42:07,0,482723879,撰锁倾三酱,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,完了完了，高斯上热门了[doge],2022-04-06 21:49:06,0,519305178,不羡XL,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,看不懂，讲解这么粗糙？[疑惑],2022-03-22 10:58:51,0,415256339,小克快乐中,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,事实上，我确信我已经找到了一个更巧妙的解法，只是这里评论区太小了，写不下[doge][doge],2022-04-10 01:02:19,0,102449555,辰安嘟嘟嘟,女,4,
BV1GP4y1T7FP,“高 斯 在 世”,一脸懵逼的看完视频，一脸懵逼的看完评论[热词系列_知识增加],2022-03-25 22:47:05,0,588084705,卡Q因的奇妙粥粥,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,设了个寂寞哈哈哈,2022-03-24 08:22:38,0,413154409,24歳丶学生です,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,如果你不设x＝y＝4可能给你赞，设这个后，整片都显得废话浪费流量,2022-03-24 23:20:54,0,317129907,犀利犀利哦,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,怎么没有石榴煎酒的评论?,2022-03-23 13:34:06,0,15863370,火华233,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,up主赚了播放量，而只有我浪费了时间,2022-03-23 17:37:33,0,284100186,烂菠挤泥,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,路过的评论一下。苯玻珠想升五级【实话实说，太难了 我看不懂[热词系列_锤],2022-03-26 12:40:28,0,688480282,不想睡小宝,女,4,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,评论全是数学大师，求你们去出书吧[doge],2022-03-25 21:21:03,0,84304081,辣鸡都不可以,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,小题大做,2022-03-28 01:41:36,0,14886393,腿毛浓密的鲲酱,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,弹幕诺贝尔数学奖给我笑麻了,2022-03-27 15:27:05,0,104973137,长树的花,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,评论里说得也太认真了。。。我真的一时之间分不出你们是在整活还是真的在[热词系列_知识增加],2022-03-23 17:44:09,0,519517494,222_1111,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,评论区人均数学天才,2022-03-23 17:45:37,0,672620066,一月滴滴滴,女,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,弹幕高斯再逝哈哈哈,2022-03-21 17:53:52,0,479231794,落雨散白,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,弹幕最后ohhhhh是怎么发的,2022-03-24 21:50:27,0,434352505,夹克呀,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,发给数学老师评论一下,2022-03-25 19:18:34,0,275578362,笼中鸟cagelin,保密,5,大会员
BV1GP4y1T7FP,“高 斯 在 世”,b站经典数学题1/2+1/3=2/5,2022-03-22 15:15:54,0,500385060,人菜瘾大好累啊,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,[doge]b站是谁的天下,2022-03-22 12:48:45,0,1987261518,你个耗材,保密,3,
BV1GP4y1T7FP,“高 斯 在 世”,看评论我好害怕[微笑],2022-03-23 01:01:22,0,314454390,_朝彻,女,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,弹幕里那个说乘号忘写了的，这种不用写，虽然我也忘了为什么。,2022-03-24 21:23:24,0,407254545,天狼-座,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,我想到了一个算出1×1的绝妙的办法，只是评论区的空间太小了，写不下[doge],2022-03-22 01:20:01,0,514333444,我是CI原子,保密,4,大会员
BV1GP4y1T7FP,“高 斯 在 世”,现在这么卷的吗，当代陈景润,2022-03-22 19:08:02,0,434137953,佳姐姐1111111,保密,5,
BV1GP4y1T7FP,“高 斯 在 世”,太好了，困扰我十多年的题目 今天终于在B站找到了解题方法 神仙up值得推荐！[支持][支持],2022-03-22 14:23:28,0,48461607,一只没有感情的柠萌,男,5,
BV1GP4y1T7FP,“高 斯 在 世”,这播放量,2022-03-22 01:16:30,0,1916345792,华海罗-,保密,2,
BV1GP4y1T7FP,“高 斯 在 世”,弹幕说《毕业论文》可笑死我了[doge],2022-03-22 13:31:33,0,392373151,周个全,男,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,只能说是脑筋有点大病才会这么做了,2022-03-30 11:52:30,0,471248417,纯黑之翼y,男,4,
BV1GP4y1T7FP,“高 斯 在 世”,耐心看完后，我不知道为什么这个视频会成为热门，我也没有看见非常新颖的解题思路，只是闲暇的不知所谓，如果我早知道视频内容，是不可能看的。,2022-03-22 14:33:06,0,490946794,闻琴声潇潇,保密,5,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,点赞破5000转发给班主任（数学老师）[大笑][大笑][原神_欸嘿],2022-03-23 10:33:02,0,1975104344,温迪的神纹,男,3,大会员
BV1GP4y1T7FP,“高 斯 在 世”,"[点赞]合家欢动画大电影#草原大作战 点映第2天！
[打call]大灰的新生活已经开启，狼王之争谁是最后的赢家？
[喜欢]面对昔日的同族和新的家人，大灰会做出怎样的选择？
[点赞]今天到电影院中寻找答案吧！",2022-03-27 13:53:19,0,315658050,有棵橡树,女,4,
BV1GP4y1T7FP,“高 斯 在 世”,这也每期必看[疑惑],2022-03-25 22:18:46,7,528902941,法外徒狂三,保密,4,
BV1GP4y1T7FP,“高 斯 在 世”,数学那么难怪不得我就没学会过,2022-03-22 20:44:42,0,22834649,二次元黑桑,男,6,年度大会员
BV1GP4y1T7FP,“高 斯 在 世”,我不明白为什么一等于二减一？不会是口算出来的吧？那也太不严谨了。,2022-03-22 20:21:11,0,6368322,孤鸿寄语-默苍离,男,6,
BV1GP4y1T7FP,“高 斯 在 世”,“无中生有”,2022-03-23 22:21:16,0,40080681,凡命书生,保密,6,
BV1yL411P7TY,碳基生物真的很喜欢推门,我记得我看了个应该韩国的做的3d的视频，一模一样[doge],2022-03-18 15:06:14,5317,38019001,克罗斯奇的奇迹,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,你们拍的时候有注意过路人的眼光吗[doge],2022-03-18 15:04:18,3231,192084773,痒气菌,男,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,能不能翻拍那个地铁挠不到痒的[doge][doge],2022-03-18 15:06:13,1743,16916323,old阿姨衣啊哦,女,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,冷知识，从消防角度上来讲，大门一定要从里往外推的才安全，因为在火场没人会从里面拉门的[藏狐],2022-03-18 20:32:34,929,9113589,猫之言丶凌叶羽,保密,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,是的，我之前在一个超市干过，很多顾客都是推门，不管上面写着什么，但推门出去确实比拉门省事,2022-03-19 03:54:06,527,30615937,M天空明月G,保密,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,"这道门是拉开的[doge]
我不管，我不管[doge]
推不开就是我的错[doge]",2022-03-18 15:41:08,398,498993570,胤无敌,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,我想知道拍的时候有多社死[doge],2022-03-18 17:15:14,138,477694901,点睡吧睡吧晚安晚的号,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,想推开，但不是碳基[doge],2022-03-18 17:23:41,87,1698874550,路过的史莱姆sang,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,我想看路人视角[doge],2022-03-18 16:20:58,56,377691658,Jyokane,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,有没有一种可能，他们是演的,2022-03-18 15:05:37,58,1411230172,野猿辅导,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,好家伙 你们完全没有创作瓶颈期吗[捂眼],2022-03-18 15:11:32,34,37786733,_焚寂煞气_,女,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,@bang星球,2022-03-18 15:12:21,13,519990521,陨落的灾狗,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,社死二人组。[doge][笑哭][笑哭][笑哭],2022-03-18 15:22:03,9,1356973406,李信成就了我,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,就算他写着了，我也会无意识的去推，然后发现推不动再拉开,2022-03-18 15:09:33,8,1565790534,黄金天堂,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,求路人视角[doge],2022-03-18 15:42:41,4,628679031,灌篮高手菜虚鲲10086,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,看路人迷惑的眼神。,2022-03-18 15:22:38,4,1356973406,李信成就了我,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,拉门？拜托，推门超帅的诶[doge],2022-03-18 15:04:50,10,10275853,肆野无樱,保密,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,过于真实，看见拉就想推 (,2022-03-18 16:24:19,5,438480088,Nonsense无厘头,女,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,那个，根据物理受力分析，一个推一个，接龙那样推门的效果跟单个人推门是一样的[doge],2022-03-18 19:49:42,4,526478943,三更厄言,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,[热词系列_知识增加],2022-03-18 21:00:21,3,439381917,自-由飞翔,女,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,有没有一种可能性，去里面就能推开了[思考],2022-03-18 15:06:22,3,473256439,吹箫人去断肠无倚,男,4,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,太像了。,2022-03-18 15:05:00,1,2099348429,喵姐的朋友,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,阿星阿奇布来个老坛酸菜面的视频肯定很火[doge]把我顶上去,2022-03-18 15:14:06,1112,373131813,萌新很厉害呀,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,"灵感是从这个视频来的吗？
https://b23.tv/BV1g3411L7L8 
[doge][doge][doge][doge][doge]",2022-03-18 15:07:54,111,285217186,冬云解说,男,5,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,十级推拉术[妙啊],2022-03-22 09:26:20,5,14829832,ZMI紫米,女,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,重庆人？,2022-04-04 22:29:25,2,1458673280,大漠孤芳不自赏,保密,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,什么时候翻拍《我和我的shi》[doge],2022-03-21 21:57:32,3,185831754,金黄酥脆炸虾球,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,要是不排队推分散开挤在玻璃上就是釜山行了[doge],2022-03-18 16:47:02,4,650419966,千年老sans,男,4,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,害嗨[点赞],2022-03-18 15:09:36,3,507642516,请叫我wei小贤,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,灵感好像是出自于这个视频https://b23.tv/BV1g3411L7L8,2022-03-19 08:52:25,3,1141367107,脑叶老主管,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,真有意思[脸红],2022-03-18 15:05:39,25,454522826,Guaapw,保密,4,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,https://b23.tv/BV1TY41137jU,2022-03-18 15:07:58,8,95905498,-Everthing,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,我一般都喜欢破门而入的[傲娇],2022-03-18 19:06:49,5,508087060,_-真_理-_,保密,5,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,社交恐怖分子[doge],2022-03-18 15:40:23,6,57135375,波涛12,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,《碳基生物の爱好》 [doge][doge],2022-03-18 15:04:10,4,1292288425,童屿_Tongyu,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,来啦嘿嘿嘿[doge][doge][doge],2022-03-18 15:03:53,12,1698417787,RickAstley-,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,我来抢第一[藏狐],2022-03-18 15:03:53,7,434974406,咕噜咕噜咖喱王,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,[热词系列_打卡],2022-03-18 22:47:57,2,66778851,不㓕之牙,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,非常还原，就是没有原作的翘臀，味儿不大[doge][doge],2022-03-18 19:25:01,2,241572513,阿祖爱摸鱼,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,@碳基翻译官,2022-03-18 17:23:40,2,506479038,萌蛋花痴,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,一键三脸,2022-03-18 15:04:23,4,325107274,孤独无音,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,门：此面向敌[doge],2022-03-18 15:04:50,4,341742911,axios丨无泪,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,路人:？,2022-04-10 17:05:47,1,518606042,退网Z-Y-H,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,我想知道在大街上拍这个有多尴尬。[喜极而泣]还有这算不算扰民？,2022-03-18 17:51:09,59,224748396,德莉莎圣芙蕾雅学园长,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,路人:[辣眼睛],2022-04-09 19:40:29,1,1155034442,小番茄qw,男,3,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,@畅畅z [doge],2022-04-08 18:40:48,1,313713050,时光叫珴别迴頭,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,所以在丧尸围城的时候你一定要有一扇要拉才能开的门[妙啊],2022-04-07 12:17:50,1,455689598,钟离康复计划,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,可以翻拍杰哥不要吗～,2022-04-07 21:43:44,1,99801377,纯洁的一只猪,保密,4,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,那个  先进去出来的时候就可以推了,2022-04-05 19:27:09,1,33871005,年年Eternal,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,"2022.4.5的UP主
核酸：阴
天气：晴
身体：圆
锻炼：缺",2022-04-05 16:07:02,1,1470483781,一个不怎么丑的人,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,翻滚撞开门[doge],2022-04-04 14:29:45,1,97544020,着魔的面包,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,你们在推门的时候旁边还有个警察哈哈哈哈,2022-04-04 19:15:04,1,574456328,往抑云音乐,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,我以为最后的结局是门推倒了，然后，赔钱！[tv_doge][tv_doge],2022-04-05 00:12:28,1,2001743,落露凝霜,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,《推拉姬》,2022-04-04 16:00:51,1,1550824012,-白白了你呐-,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,@12333456669053 就这个,2022-04-02 15:30:08,1,1335871121,2355563,保密,3,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,@cxxxxxxyy 好怪 划走前再看一眼,2022-04-03 11:32:26,1,367447168,什么时候到夏天-,保密,3,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,我最喜欢的是碳基翻译官的《括约肌之舞》，把一个小人物的心酸无奈自我调节努力向上终究失败还能自嘲的心态表达的淋漓尽致，哈哈哈哈哈哈，什么时候翻拍一下✿ヽ(°▽°)ノ✿,2022-04-01 21:05:55,1,2345619,家有萝莉喵,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,太尬了尬到我不敢开全屏啊我人不行了,2022-03-29 00:53:33,2,40891259,纯路人官方账号,女,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,能试试这个吗 ？[doge][doge][doge]【我的背好痒啊-哔哩哔哩】 https://b23.tv/NaNSrBQ,2022-03-30 19:07:25,1,521408389,正经的doge,男,4,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,[支持][喜极而泣],2022-03-28 15:27:36,1,1262692185,healerCradles,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,[支持][喜极而泣],2022-03-28 15:27:36,1,1262692185,healerCradles,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,谢谢你让我拥有了四室一厅[doge],2022-03-28 19:03:05,1,489064883,_C-C-C-P_,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,阿星旁边bang又更新了[doge],2022-03-26 17:59:23,1,7022281,錬錬,女,6,
BV1yL411P7TY,碳基生物真的很喜欢推门,头上带有面具的还好，没带面具的不尴尬吗，有考虑换个星球居住吗？,2022-03-28 21:21:35,1,224748396,德莉莎圣芙蕾雅学园长,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,什么时候把那个挠背的也拍一下[doge],2022-03-26 19:45:12,1,404183334,爱上hanser的板鸭,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,BV1TY41137jU,2022-03-29 20:12:52,1,1478655515,龙-仄的甜瓜世界,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,越来越象宝宝巴逝了,2022-03-31 12:33:55,1,1797076359,糖心氮,保密,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,原视频: https://b23.tv/SnTX8EF,2022-03-18 23:39:28,1,396973046,罗汉果在此,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,阿星：只要我不尴尬，尴尬的就是别人[doge],2022-03-24 09:51:09,1,1091684795,万噩游戏解说,男,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,不用谢我，我叫雷锋[doge]原片https://b23.tv/HO5na9x,2022-03-22 07:29:22,1,1970567460,bili_1970567460,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,我只有一个问题，你们是怎么说服老板把店门借给你们拍这个的,2022-04-05 21:46:01,1,159475157,波士顿圆形针,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,能不能点不喜欢，有没有点不喜欢，我就说说而已，问问大家,2022-03-30 07:41:27,1,1588021048,看书爱睡觉,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,up主有没有考虑过把这个系列，全部都翻拍[嗑瓜子][给心心],2022-03-22 12:41:33,1,30753861,回过神来已无法触及,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,能拍那个蓝色衣服的那个动画吗？[doge],2022-03-21 21:14:18,1,191974160,崆峒怪,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,新洗脑神曲,2022-03-21 20:02:06,1,2132062665,四四四期,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,我觉得可以跳:我的背好痒[脱单doge],2022-03-21 19:52:22,1,506093785,我应该是个空白名,保密,4,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,不瞒你们说，我第一眼吧标题看成了碳基生物门槛真低[doge],2022-03-21 11:42:10,1,327182060,邦尼哦哦,男,5,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,翻拍居然比原片好[辣眼睛],2022-03-20 16:45:14,1,349925884,蛋堡蕃,男,5,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,嗨嗨嗨[辣眼睛],2022-03-20 16:19:57,1,1012233946,躲在被子里的屑秀儿,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,BV1TY41137jU,2022-03-20 10:22:19,1,583476579,起名wiww,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,尬活，抽象,2022-03-19 21:07:23,1,375229910,Mr-二狗,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,你是之前就有这种症状，还是最近才有？[doge],2022-03-23 22:20:54,1,356403017,齁心甜,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,论双向门有多么重要,2022-03-20 22:22:00,1,1524872501,北瓜派不会背古诗,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,什么鬼.....,2022-03-18 15:24:32,1,295254776,昂村饭,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,拉的不多，继续,2022-03-18 15:14:02,1,353863219,星露流星,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,"原创：bbangsong
原告：bbangsong",2022-03-18 15:15:27,1,1351243401,大崎莉奈_新人UP,保密,3,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,路人没有指指点点吗,2022-03-18 15:06:06,1,8304915,不是固拉多的古拉顿,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,“PULL”,2022-03-18 23:29:13,1,454941603,TH-跳,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,我来了[doge],2022-03-18 15:10:05,1,1360741726,vvvvvv194,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,不是，这魔性动作还原的也太像了吧,2022-03-19 09:20:25,1,23379757,Risky日天,男,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,你不是硅基机生物吗？[doge],2022-03-18 18:10:00,1,2097096460,牙4乔尼乔斯达,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,仿佛我走不进她心的样子[小电视_笑],2022-03-18 15:08:10,1,162867781,第一物理课代表殿下,男,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,但是拜登喜欢拉,2022-03-18 15:06:42,1,895812,白白万事屋,男,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,逆天[辣眼睛],2022-03-18 15:07:31,1,400191901,千羽-落尘,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,太空步科目一[OK],2022-03-18 15:05:39,1,19608138,龙族御使,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,万雄难敌一门,2022-03-18 15:16:19,1,353863219,星露流星,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,[2022],2022-03-18 15:04:38,1,351493176,爱着二次元の普通人,男,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,哈,2022-04-10 07:31:27,0,1817784621,我是小仞,男,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,1.25倍接近原版[doge],2022-04-10 10:00:29,0,602002840,舟心荡漾,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,《我和我的碳基》[doge],2022-04-10 09:48:52,0,2075066557,仙女不吃饭a,保密,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,元曲来源于叹息翻译军,2022-04-09 20:18:00,0,383220614,小猫小殷,男,2,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,https://b23.tv/BV1g3411L7L8,2022-04-09 06:43:01,0,1600310010,李哦啦啦一号,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,什么鬼.....,2022-03-18 15:24:32,1,295254776,昂村饭,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,你们真的很适合去演搞笑漫,2022-04-07 14:20:19,0,16663207,吃瓜的小羊子,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,拔萝卜。,2022-04-06 20:58:32,0,1204847952,艺笙-洛言柒,女,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,我知道这么放丧尸了[doge],2022-04-06 08:41:44,0,673843583,永远的下水道之王,保密,4,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,我要看路人视角[滑稽],2022-04-06 10:45:36,0,1740220139,想吃落汤鸡的干饭人,女,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,啊，艹啊，好不容易忘记,2022-04-08 16:03:35,0,290853237,大锤不锤ハンマー,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,鸣人,2022-04-08 00:26:21,0,1970038988,橙小陈解说,男,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,看了看旁边的路人，知道为什么是危险动作了[doge],2022-04-07 22:27:06,0,507998353,迷之胆怯,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,不是，这魔性动作还原的也太像了吧,2022-03-19 09:20:25,1,23379757,Risky日天,男,6,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,这个城市就没有你们在乎的人了吗[脱单doge],2022-04-08 03:53:14,0,353603041,湟渊,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,BV1TY41137jU这个是原视频,2022-04-05 15:13:51,0,1225850399,热爱-核拼-的小橘,男,3,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,……,2022-04-05 20:41:17,0,1118291718,碳基生物542,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,我不喜欢，谢谢！[OK],2022-03-25 21:26:48,1,28063402,碳基生命体1,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,"这个世界真的有需要有用
拉的门吗？",2022-04-02 22:23:31,0,1034653608,旁白超白,男,2,
BV1yL411P7TY,碳基生物真的很喜欢推门,这是什么梗,2022-04-03 06:59:46,0,616757087,兰花螳螂妖,保密,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,黄泥磅紫荆广场？,2022-04-03 11:30:42,0,288791303,饕餮possible,保密,5,年度大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,拔萝卜,2022-03-22 20:36:16,0,1448247454,搞笑小军,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,•᷄ࡇ•᷅,2022-03-20 12:29:24,0,1693437904,碧月狐粉丝,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,[笑哭]世上没有喜欢的人了吗,2022-04-04 18:05:16,0,29182944,卜卜撸卜卜卜撸,女,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,(=・ω・=),2022-04-03 18:53:48,0,221315229,优越高贵天龙人,男,5,
BV1yL411P7TY,碳基生物真的很喜欢推门,推强的小黑是屑[妙啊],2022-04-03 00:46:03,0,1686560572,YallowRabbit,保密,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,比原视频播放量还高就离谱,2022-03-29 18:19:52,0,248182227,Rhodes丶PRTS,男,3,
BV1yL411P7TY,碳基生物真的很喜欢推门,拔萝卜,2022-03-29 12:13:10,0,1997124851,云亮宝儿,保密,4,
BV1yL411P7TY,碳基生物真的很喜欢推门,你尬么,2022-03-29 00:53:06,0,2103465130,囡囡2378,保密,4,大会员
BV1yL411P7TY,碳基生物真的很喜欢推门,为什么要拉？为什么要推？直接走进去不好吗？[辣眼睛],2022-03-24 12:26:37,0,1282888366,嫌m长,保密,3,
